ID,RA,dec,roll
3091,-128.03815368627423,-16.43926380493233,0
137,9.76420064038173,65.87376672259748,0
2181,82.15412526671263,3.255810898434688,0
709,132.1498174263966,43.91420582243757,0
1149,-97.74303318704375,31.194341662347206,0
1563,-98.835362326558,20.122199842734375,0
4684,-19.356491023912408,-53.76366372865036,0
3382,125.72555851525539,-23.882938965452823,0
3743,110.70335054501668,-31.70951379905011,0
1241,-40.18568297062374,32.399411134251544,0
1100,-145.56452870408052,39.02298601950051,0
4565,-174.9747456825368,-57.39876122830575,0
4923,-77.04874529911156,-67.29918888701557,0
3770,119.94830932947669,-37.143794459368074,0
1710,27.69522996578817,19.051696957467847,0
2443,-16.891799049555942,0.7979359759246875,0
1160,-87.1475292276223,38.75852531704418,0
4030,31.78971242050796,-43.751941883025346,0
2443,-16.891799049555942,0.7979359759246875,0
634,48.88907116092799,49.91395285471502,0
4992,129.72827146584467,-70.20820562079143,0
4198,-179.73453756163778,-42.15411671805237,0
1376,76.26509602580848,24.200960908513572,0
4273,-130.18119574881118,-44.51116653847981,0
4999,141.65602090120888,-71.38455844800382,0
2258,137.9409086995479,2.526286083248621,0
1056,155.3185003289458,33.972191741041556,0
3663,56.68768794595408,-37.77219451554473,0
4097,116.92852552995717,-46.24643625709554,0
1782,76.12294576979431,18.579713806404108,0
3058,-163.68164154331618,-10.473502910188657,0
3126,-91.64027006207516,-15.805361062091237,0
136,8.399216928982995,60.051189126772584,0
1926,-153.2338907941875,16.045183433441352,0
149,24.651675293264258,67.7911780054119,0
43,30.009299930171668,77.04262496394398,0
4319,-92.99357460177795,-40.75928591623188,0
2462,-3.275961824089439,0.7984636700540029,0
2915,77.26136248843328,-11.909958522867601,0
4280,-123.41782030746589,-48.760516620434494,0
4574,-167.97713248947053,-52.5152946902524,0
3342,108.19537905768941,-26.684724928996555,0
4490,129.71515073233618,-52.74364186288163,0
343,31.291121109438343,58.18696952678471,0
3057,-167.07396192827196,-11.377713962743185,0
4606,-142.4969951748726,-54.778858424995114,0
3513,-101.93261231181037,-26.529800005982157,0
2924,80.56145443006466,-17.020066538194083,0
1387,84.15904210174621,25.870941513416348,0
1626,-60.23998674167731,27.61428879102783,0
2702,-163.5174083479621,-8.716972446669008,0
3601,-38.531120659987934,-22.026013691154763,0
4260,-134.01511246816594,-48.89666399762906,0
4484,127.67323400176645,-53.04143610394308,0
167,55.411141989107165,63.18944169071792,0
2670,141.65257513302896,-2.549455350568121,0
3626,-9.913420622630012,-20.373752951981995,0
9,60.390329148246266,80.56559175830328,0
4065,90.80741230853727,-45.0777026226428,0
1757,66.50800464574873,12.938425213578766,0
2461,-4.041236913860489,3.2093720961815397,0
2388,-76.56074912358952,4.135472428341246,0
4424,63.903929228570775,-59.421750298113345,0
2173,79.75039600175809,8.380749926288132,0
1457,136.46290447939725,26.83725832617408,0
2786,-67.98789103225637,-2.8945386632506938,0
4060,83.67147106090815,-47.3436000144851,0
2357,-99.0247036784103,7.63792790659267,0
4558,178.92889243857962,-56.03891121875139,0
1171,-79.31947845474475,39.559441819419135,0
1688,1.6142002987578148,17.934150226516515,0
3318,97.44284627422984,-23.381183208480703,0
1799,86.09244635549614,14.471680326871677,0
2409,-59.57606272924475,7.135519550691895,0
1564,-97.8210539959223,26.147080814610828,0
4796,153.13769576404735,-69.78926403761193,0
5095,-52.49885366632112,-81.46194182990862,0
2271,157.54484186052784,9.564505368213604,0
3389,131.98488407661688,-29.275874991274147,0
2110,27.740980072771567,2.9415223483670117,0
2693,-175.97348732283658,-0.5093720849427947,0
2336,-118.48655820310051,8.665833098664606,0
2698,-170.83437847575178,-7.720688795310342,0
1907,-171.84455807251572,18.652047436208196,0
266,-80.72339522128043,62.48066654208251,0
1865,130.4614465951435,18.3393969724768,0
2101,11.521304634654305,7.313314084098942,0
3774,120.9540708486824,-33.4251608590982,0
4133,130.16227553650037,-47.918811252624174,0
20,-167.80819129991386,83.68456944906262,0
2728,-131.03289579239976,-0.2798360248886648,0
3605,-30.507803578698624,-28.694419659083735,0
185,92.79640435461297,60.015719601507215,0
2452,-12.69745005114485,8.448272429486504,0
4249,-141.74194107920889,-46.02822757265115,0
2092,-4.793670300569271,10.053850286385396,0
1371,73.69347981364028,23.872402844558163,0
378,73.03702144127826,52.79058085728993,0
3569,-70.5900499056096,-22.497180377360436,0
96,-89.02729145371869,79.9998778685763,0
2833,-16.852528522277677,-5.254613700836429,0
249,-118.45546664834775,67.94175016805669,0
1755,66.42867520126607,15.852819729219718,0
1875,142.31307113897324,11.522236264029187,0
4934,-59.0397874110316,-66.31205823643413,0
3902,-107.76417044811615,-37.93421380197844,0
1775,73.00127173965107,11.345941734129795,0
1802,86.68460912296194,12.63712504376891,0
2911,74.19580910136531,-16.452327815619107,0
4761,119.69349666333255,-60.44883329574927,0
1930,-150.9375533006055,14.89270575755207,0
2757,-91.46166192859903,-4.076294482471159,0
4783,139.93737096935652,-62.19107762960513,0
4752,96.47651284569605,-69.6619361997578,0
513,-76.02407445379313,57.74795837795736,0
1292,24.94422983528924,20.026205347822568,0
1408,99.09980870506945,28.30917200496249,0
4871,-144.76845369507444,-67.96936959857098,0
4764,122.04598344787959,-61.14993883133906,0
215,159.56927994059933,68.70531956247163,0
188,98.28126286429611,61.52787783582561,0
3458,-138.39580338437185,-24.04451936621546,0
1535,-130.48197911068982,29.79645814139426,0
4517,143.10250041051364,-51.032274797563176,0
1177,-77.94193665439234,33.30347493665273,0
1946,-137.73006596051766,19.30750026763975,0
789,-100.2656786964621,46.28903337733234,0
2740,-117.64790841921162,-8.419866900877306,0
1470,153.47815874507,23.66720545868339,0
1573,-92.88973287690403,29.334363668916687,0
3381,125.68557522847998,-22.990580690806166,0
1554,-106.80927440308876,21.037683266950307,0
3617,-16.276953455938695,-29.887719431960495,0
4827,176.0206921696618,-60.900286223097886,0
3102,-119.59629609226201,-11.236744572744787,0
4216,-164.06438766370388,-41.3210418135101,0
3193,-35.2922950953899,-14.271505489029026,0
2469,3.0889833501842414,-9.847391820403546,0
2196,89.06347545735458,0.5499248917665641,0
4899,-114.23383282677472,-69.97465026180446,0
1675,-16.248511830988402,20.500278075965145,0
3736,108.76068786625524,-36.50230289053047,0
3554,-77.24665752662125,-21.422736115421205,0
4313,-97.01678282565686,-46.47336134847726,0
847,-45.46918692236405,47.325022430935775,0
5077,150.53646279049107,-81.97303909077256,0
3929,-92.2187454407731,-34.457791807064375,0
4598,-147.5267704966172,-53.431838659347115,0
130,0.5211125631228204,66.88793066786879,0
1024,114.87203389899487,34.11913593492758,0
1716,35.533242182891854,10.385252512835836,0
4359,-62.045845433610964,-42.001522014390765,0
964,58.063058809220735,30.900228102161677,0
202,132.3188256520153,62.15121924762906,0
1871,133.6990339979463,15.774597239197277,0
2692,177.11979252439892,-5.05525532785184,0
1017,109.67647495810259,36.85651972342523,0
1501,-171.90985348876444,22.904286371365924,0
5045,-88.44421235913688,-73.67992477812308,0
2102,15.086249754831671,7.621394636456374,0
2134,50.52967106305426,8.8542359456485,0
757,-146.379295888195,46.31720571211892,0
143,15.129483431178858,60.80681102361126,0
2917,77.67088751024981,-16.263325081823716,0
1733,57.57592149743358,17.179702893157845,0
1527,-137.99350794401425,24.117291881690615,0
4089,113.83278356962155,-48.71679421108806,0
711,133.36395911202905,45.825028090608,0
2722,-137.89478674295543,-2.0918775043895623,0
3870,-132.1120331516389,-31.333866625744083,0
906,4.447000467751982,30.658414129515688,0
5026,-148.42263298113886,-70.06930288956006,0
748,-161.1743873991484,40.83534434466212,0
5058,-24.674699602261587,-70.68475295365118,0
3696,88.61653801038939,-31.38811942640722,0
1964,-123.37826616607902,18.294769289814056,0
3092,-127.56642435551373,-19.501616649756684,0
1555,-105.2860867312141,22.70454698144757,0
866,-29.769274731762078,44.4081361218438,0
2209,97.5498255159899,7.371210896339116,0
173,63.98720463338847,65.02110296399748,0
4477,122.09898777350713,-55.93737507604507,0
4298,-107.46192031428197,-42.968922290339094,0
3813,165.6339705930393,-35.53469978752267,0
2717,-146.5230790739253,-2.9646251525822764,0
3265,49.34990455329848,-24.30303906929408,0
4768,126.29549223914351,-64.43577214528081,0
2077,-28.726741354222657,19.2302082610766,0
4763,121.9442209868442,-68.4701473165868,0
549,-36.816966154996166,51.474996994029574,0
138,11.9178424221286,63.9757861574893,0
2606,95.05180859739524,-2.1694445306943733,0
1756,66.45091684991526,15.761611150770637,0
4277,-126.80828316324987,-44.23083891580293,0
1178,-77.94190743354478,33.303486395808626,0
2827,-23.436412329226748,-0.27646416826431996,0
1526,-138.04508273994298,28.821947459208367,0
3103,-119.36872069378282,-19.670125256178046,0
4838,-179.48750852714053,-68.05051417334857,0
1710,27.69522996578817,19.051696957467847,0
1604,-75.18593689417311,26.219161197069464,0
4794,151.94230011155602,-61.30393040610519,0
4847,-174.04973282427227,-62.82206401726901,0
3319,98.23984202641272,-22.923908456975767,0
3327,103.41908828591984,-22.875602958226082,0
1861,125.99198388999123,12.82103074501882,0
3833,-170.71001225674067,-39.71247770058299,0
458,-159.1938453346353,55.24805299046995,0
3821,174.43099211918158,-34.467383120554864,0
1586,-88.31914140203777,20.036039022460397,0
3082,-137.0845035265457,-11.69555255930949,0
3484,-121.55205372143116,-29.069560910656666,0
4939,-49.880574625401884,-66.38483877331842,0
4566,-174.04601203635067,-51.17375297408364,0
323,9.413804863022706,56.26349978824456,0
3279,67.88674220901957,-29.86652515016081,0
2959,101.14239235851272,-14.370949762825319,0
4963,35.63890018397634,-73.87218076627921,0
2516,54.13687124766473,-5.785169754338596,0
3614,-21.78489528927206,-24.250205485089474,0
2963,102.96646308692239,-11.974622539626067,0
107,-62.912236688024485,70.14070832773605,0
3346,109.14739598979627,-24.466328030201797,0
4915,-88.55295000837019,-62.015172138048634,0
3276,64.61683769474025,-20.757663895567198,0
4367,-44.20539557899455,-41.58678364959635,0
1511,-156.34203729078766,24.867719343158647,0
4571,-170.237340983365,-59.411563681473716,0
2848,-0.15117033058290666,-6.291919411453076,0
2590,89.17417548703622,-9.56027808560113,0
1492,-175.00160365214134,26.12341937654531,0
647,54.83850447738383,47.629539185807495,0
1982,-104.79054985815033,14.162455577797369,0
3252,36.06530053173285,-20.268271994856207,0
1086,-165.52919093625474,31.05431937158416,0
2624,104.49805490373605,-8.335788782188628,0
3326,103.3635881561367,-20.071424895887674,0
1267,-6.960195611297453,33.22055820341478,0
4372,-37.7651494264958,-41.40087488789465,0
64,123.32883365934632,75.91277797504677,0
913,9.600192044483329,39.184536053500004,0
4383,-19.84813694058945,-41.67558351347469,0
1655,-38.07975367630859,23.418805336182377,0
607,23.463092108957014,41.15614742486043,0
2680,155.80928337118337,-6.807227912111222,0
3370,115.6162252878207,-24.55253640597277,0
308,-14.591346000131523,66.93949744238836,0
3991,-28.194591332134436,-32.79482248670061,0
4574,-167.97713248947053,-52.5152946902524,0
1471,153.62383784814438,23.357702825078444,0
3771,120.27902515248854,-32.32236091587794,0
4396,-6.208811883269351,-45.76920022896605,0
1299,30.94036666049957,22.41093590524837,0
627,44.106642292299185,47.02201083619186,0
2272,158.0480878807251,7.211780806181603,0
169,56.3008795547989,63.14574449151446,0
1197,-64.79578673810448,32.30700851175742,0
774,-121.75952861454157,43.28325553111479,0
3758,115.69700488848282,-37.82153878677698,0
2684,161.94773832904184,-8.632383249627074,0
3988,-28.632162638022614,-33.233411365632946,0
1672,-19.836399327198396,29.959283579445717,0
3089,-129.62909991995886,-10.143861383042655,0
3163,-62.99265761710685,-10.891891589095856,0
1081,-172.2030079176009,33.523569225200895,0
1842,107.62510041320861,16.24548317608334,0
182,83.10154192068238,64.12510583439395,0
1238,-41.13770391343517,39.18430572446636,0
2798,-53.55090788354223,-3.5242141234793123,0
4728,58.85301749376382,-63.60789740568715,0
1363,66.07416673285361,22.885311155106777,0
1933,-146.6552082981026,19.441930490322317,0
1488,-176.54649954895794,24.22322776730574,0
4477,122.09898777350713,-55.93737507604507,0
2052,-51.19914130694369,14.420086050377943,0
4342,-78.50312876120016,-43.491330311036705,0
2961,102.03398802633406,-17.02485531944579,0
1442,121.20590413429186,21.728433163350893,0
239,-147.21732057512938,69.66693640243592,0
4043,52.25282100542958,-47.54508864455198,0
1540,-123.12618708157547,26.220241795471082,0
19,-167.83838674867505,83.6896086128708,0
1520,-142.4692370885719,26.897491660302798,0
2379,-84.19007063114152,8.002433342614587,0
4929,-65.80084523809559,-65.9701473910632,0
4101,118.537358933048,-43.711155309421166,0
1834,101.90059657613406,13.472380625679444,0
3155,-69.16504542742415,-15.15378314422815,0
4640,-104.96387474779755,-57.6424499188574,0
4354,-67.55988697563129,-45.37961929504023,0
3077,-146.03326662219266,-18.485463967978472,0
3666,59.670221467380955,-30.63031398741129,0
4612,-132.83017501430913,-51.91049992227733,0
1752,66.38847934714869,14.631310952257488,0
516,-74.05123752570894,53.319238701616825,0
185,92.79640435461297,60.015719601507215,0
1493,-174.5494832289614,26.375677796838737,0
1803,86.90879662199852,14.292880825491972,0
1695,11.103071227309584,11.70152793615491,0
4862,-159.5345833353996,-64.22471683890862,0
2952,98.6254380388734,-19.21203633164623,0
688,100.78419232302622,43.62937245965978,0
2666,139.51038333986,-9.34267501754619,0
1246,-34.66084919557433,38.05409146962248,0
1213,-56.835087068329436,36.652180628327564,0
1971,-117.69673301772369,16.79379748348779,0
3280,69.50805463288835,-24.578927987932087,0
2403,-62.91420766283974,8.734919203685891,0
925,30.009108562268093,33.044022458283635,0
951,48.62825848075326,39.10116095402596,0
3503,-114.35432069447057,-23.333725114310013,0
3691,87.29886342413461,-35.78603631872374,0
1544,-120.14036191761555,29.989838845702252,0
3316,96.29311306617923,-25.821852781360718,0
3163,-62.99265761710685,-10.891891589095856,0
773,-122.26379908327652,42.59049741764226,0
626,42.08385089293091,46.63713904238422,0
4502,134.5437880741845,-58.89173626268538,0
1557,-103.95416669529898,22.150438924818758,0
3665,57.93561294206082,-34.8792251836949,0
2886,49.10041294619774,-18.7401110493198,0
2218,104.07982550709588,3.6716275697995466,0
2157,68.66205437344571,0.8985141331975424,0
1680,-9.28000374799919,23.128666957179465,0
3493,-118.7314913579832,-26.194385929050213,0
2031,-64.94680752670286,11.707519355818594,0
1758,66.82218376087752,15.530461068607625,0
4682,-24.591516443648906,-58.046652735714964,0
1506,-164.02082052591993,21.42128080262157,0
2500,39.66697969502945,-0.9073445587360986,0
5091,-84.91714146809105,-80.26192240801058,0
1192,-68.91256240767501,36.21648633217623,0
3031,162.76070871751074,-19.86912209279391,0
4916,-87.26684138592255,-63.07121127673487,0
3673,71.05803381126333,-39.44586095794359,0
622,34.92877514677561,41.170513768615535,0
1265,-7.793816544618479,38.96142514216047,0
3043,178.36596312373698,-16.872397552697223,0
1078,179.7756839527373,36.321463659400095,0
2592,90.44836658734515,-6.705380653322152,0
1902,176.66639669716702,16.521535960650755,0
4010,6.4948295498096815,-40.19088313557235,0
582,-1.3476036096412378,55.42760306656128,0
4108,120.25643743733112,-41.16894443721468,0
1,12.51175901340531,83.43664144378481,0
1243,-38.6713996358432,36.89871118954307,0
8,57.818855029611264,86.48870568548199,0
3859,-140.28874535862963,-37.58014708402601,0
790,-99.97903707888288,40.022633506074385,0
3487,-121.04457869974804,-25.971705881972618,0
1648,-47.50356180947649,26.90882763027946,0
2651,126.60973781737657,-9.581308501471407,0
522,-67.88885814215699,51.62249752993467,0
1324,49.326929518671534,28.868658416414203,0
1717,38.47511690030287,12.231955647110968,0
1644,-50.91198689213781,23.939550060400723,0
2708,-157.41744125703374,-9.908035965271372,0
1894,170.3297086554336,10.804877634664928,0
1853,118.5382756655202,15.925341862138401,0
847,-45.46918692236405,47.325022430935775,0
2939,91.37935023879274,-19.15868078289026,0
3519,-99.57322883428337,-21.396686016307786,0
158,36.22856714728656,67.17923902668936,0
1655,-38.07975367630859,23.418805336182377,0
561,-26.70333746297138,56.79371951552099,0
4891,-126.97039526884639,-66.15113329938912,0
4677,-40.921357914782746,-53.66041959875676,0
4484,127.67323400176645,-53.04143610394308,0
2616,98.53156692555034,-5.168128013492612,0
3731,104.14660488403396,-34.04263346420612,0
3606,-29.55677900949293,-27.065225054827348,0
2503,44.04478404986348,-2.9808776733989575,0
782,-112.4301244454462,45.703183458853275,0
2909,73.26576338182835,-16.497272343942555,0
1185,-75.4684744150658,32.074450099333966,0
3437,-158.25632480770304,-23.02347477078242,0
664,71.84721327320504,48.65655858512816,0
612,24.682562875041967,42.36348867442246,0
46,44.83845893866578,79.2239835790303,0
3892,-115.90573742395354,-30.78717779960441,0
1382,81.54878790770557,25.111852648959324,0
4866,-152.25400347605208,-67.40670269839849,0
2309,-154.86343719453006,3.7902945776224763,0
2978,111.37741705633864,-11.454119603597265,0
5092,-83.55556227191097,-87.65275538995952,0
1940,-140.4215827586417,13.748050101481917,0
2634,112.10110056680335,-9.67094717556183,0
3667,64.00015004181165,-33.919347270638845,0
1576,-91.5638741615036,22.470522370026384,0
1748,65.64825053443397,17.815333103751257,0
3596,-41.80294572879653,-20.860375174711326,0
2698,-170.83437847575178,-7.720688795310342,0
2837,-11.681908142376246,-9.36047509736752,0
787,-103.01729131884403,40.83864744635104,0
4465,112.34656714539331,-54.29306412627975,0
4955,-4.634678523125034,-64.68265564849811,0
3178,-50.69871194726729,-18.316052953029782,0
459,-156.94972434971254,55.60418865902059,0
5080,179.93867554854936,-85.35318641441299,0
3037,170.52047094261783,-10.58483032865596,0
3465,-133.16335398288226,-26.14339153936798,0
4202,-177.14469957271106,-45.44590822010568,0
3419,172.44617980022136,-28.989161181012726,0
4040,48.95285454155534,-47.934166521533676,0
1744,65.01185026856392,17.426891782879956,0
3631,1.3800628146509892,-33.8076835259458,0
3010,137.4218375850491,-19.542363689273007,0
2397,-69.00994976298679,0.2374554826984281,0
392,95.61286262137442,58.447191487472665,0
2800,-51.469136781700975,-2.7242109158297927,0
2678,152.11080413431503,-8.171047373270252,0
1990,-100.472791480246,18.10713076852887,0
1540,-123.12618708157547,26.220241795471082,0
506,-80.31772047584718,52.14831121176653,0
4162,143.75888773610905,-49.13032248901916,0
1661,-32.434140971003394,28.55867793600811,0
4050,64.42325416337279,-44.38689141975814,0
3341,108.05347918423172,-26.26503047927425,0
1265,-7.793816544618479,38.96142514216047,0
2100,11.439392296431222,5.023852657016309,0
4854,-167.9206783849585,-60.05775006648462,0
4408,24.476096387650983,-56.4478970872827,0
1170,-79.32969543814752,39.616691762308605,0
3018,150.41581277573917,-17.858697414475735,0
4259,-134.4850209390535,-40.87352510621404,0
2858,11.307433813676846,-18.33466949770917,0
4221,-161.4195537478537,-43.715928047854604,0
1096,-153.4027574992308,31.437977640781707,0
3611,-24.817162120274098,-25.016033479132826,0
2900,68.97214600766407,-14.400444484203062,0
3744,111.21152113746308,-34.03916133996763,0
621,34.41133753495076,49.923369416078,0
4007,1.7198961150567782,-46.02325258011603,0
3933,-89.24619971963094,-36.02557221117628,0
3329,104.13697174462445,-25.34495823607712,0
2256,133.18788402496517,6.137013969003712,0
385,87.6633963621307,55.69793085683975,0
4223,-158.99603280178198,-41.23851641044622,0
2200,91.5885044712007,2.509100214183672,0
4727,55.89151324229162,-64.9639469861864,0
2736,-122.83694079785958,-2.9405529037776503,0
4387,-13.982503858291656,-43.79088868914936,0
4961,5.7890584188941485,-77.53569468074191,0
1250,-27.354695937998933,34.35749726390011,0
547,-40.530703830906646,58.41145267204358,0
3199,-32.35706210474004,-13.788050004033385,0
4835,179.06467598757428,-64.06096091739788,0
5087,-136.03630760711698,-82.84136121295568,0
4136,131.0828628687553,-45.85787518804506,0
409,121.17627935149461,51.65275256630655,0
3305,90.92442518720564,-24.189716611784128,0
5095,-52.49885366632112,-81.46194182990862,0
89,-115.26546625521958,75.87128895518576,0
498,-94.26483273113361,53.8220360958605,0
1386,84.03109604243114,29.188300111161784,0
2675,147.1784425239408,-4.008200167393246,0
2175,80.53741713168553,1.8021780110577206,0
3326,103.3635881561367,-20.071424895887674,0
4211,-167.43147040369973,-48.671486427522495,0
2945,94.77003368332785,-11.748778046645965,0
138,11.9178424221286,63.9757861574893,0
2034,-63.41400333119472,11.690141545892276,0
1772,70.81132162242677,11.615838660146325,0
2438,-23.98055378500926,4.138016933909421,0
427,148.11578829874554,50.0569608285485,0
3653,40.029504415953596,-38.59641664919443,0
4948,-24.049803755959953,-65.22171382272222,0
1982,-104.79054985815033,14.162455577797369,0
72,-177.52982060315958,77.89394456355659,0
1537,-126.85773285871642,26.881875122638714,0
3388,130.91432962514878,-25.204666655150362,0
2154,65.90909186249847,8.478130406106363,0
397,102.17008383732708,59.51046937494259,0
4603,-145.0029664665371,-50.54527499564685,0
2622,102.96724632022834,-1.0629639065981962,0
1758,66.82218376087752,15.530461068607625,0
908,4.619958664410328,37.69185551942707,0
4684,-19.356491023912408,-53.76366372865036,0
2915,77.26136248843328,-11.909958522867601,0
4680,-29.41117897459429,-59.87896374313421,0
2084,-17.356495323381207,16.575430662691943,0
2545,75.60112102013213,-3.1073999325931316,0
3210,-17.288340847734805,-11.882872516060587,0
5097,-26.36433323249515,-80.69009720605861,0
314,-0.23744115875354985,60.94461367587597,0
3901,-107.88050379883953,-37.963588775177,0
2998,124.78076715390293,-19.918941918996122,0
2174,80.05073761317668,3.4978947342021827,0
3088,-129.71937056649733,-12.19241926741576,0
2572,83.23103783083329,-5.447422020307083,0
3631,1.3800628146509892,-33.8076835259458,0
4572,-169.12677001356934,-56.21558905741573,0
3344,108.62607945369838,-23.22552203469956,0
2570,83.20414605671881,-5.421171958923164,0
1084,-166.58248675301786,38.5843942757792,0
4895,-122.16683686264874,-60.03061936896958,0
4272,-130.33912468954546,-47.747355351304655,0
425,146.86292555236037,59.27508628058914,0
3917,-98.15974138073783,-37.257936246525055,0
2865,16.518416778414064,-10.446824849331776,0
4244,-144.00801207726312,-45.90917496423209,0
2583,84.57606714110099,-1.1536333317620586,0
343,31.291121109438343,58.18696952678471,0
2998,124.78076715390293,-19.918941918996122,0
883,-16.285132428464188,48.41662792475476,0
308,-14.591346000131523,66.93949744238836,0
570,-15.507511817081456,56.6769891050456,0
684,95.26200045637016,49.31580840786804,0
3819,172.63443367817854,-31.580738669805484,0
2338,-117.30480410275344,5.1474723120203505,0
1664,-29.17277066308256,28.72039985734615,0
2998,124.78076715390293,-19.918941918996122,0
4786,141.88192956546203,-62.05388059372987,0
1226,-49.63917432828398,35.40665002284668,0
1519,-147.97055839458253,25.3277334058821,0
3198,-33.929199279926124,-16.355116931308235,0
4101,118.537358933048,-43.711155309421166,0
2827,-23.436412329226748,-0.27646416826431996,0
2995,122.23125450755528,-12.777416624695666,0
4270,-130.47978754712344,-40.468033134317444,0
3000,125.90071285914247,-14.7659359805904,0
4254,-137.90878295597489,-43.36974465620538,0
4229,-153.35142449149163,-42.22545569312411,0
3121,-97.00263305994831,-11.209772011581208,0
1274,7.491208885120135,20.019208387228428,0
3811,163.59573397038764,-36.8685833498017,0
4690,-9.643829083118286,-52.16551656139652,0
371,64.44539611736562,56.388558140272174,0
2610,96.37229640642411,-4.729730502463853,0
3910,-102.79697472267137,-39.44628322783859,0
4924,-76.45758692666061,-60.26881683201272,0
4075,105.6150332605546,-42.26248079880326,0
2102,15.086249754831671,7.621394636456374,0
4577,-167.0849369348377,-56.897180796418944,0
3675,73.30919644748823,-39.707958209495,0
3118,-103.12307880839023,-15.66469190197749,0
4737,68.25964204969794,-62.92629993710597,0
4830,176.88300912119416,-69.94758889218264,0
3016,147.26795457435847,-14.611247116187595,0
3588,-48.4179537490927,-25.967183526095653,0
492,-108.91398673504706,56.87063623472833,0
344,32.56635843068117,50.83475275431198,0
1050,144.72868354859884,39.98690557684341,0
3612,-23.25650358155567,-27.363661008619346,0
4440,89.91155096993117,-51.217339019474835,0
3419,172.44617980022136,-28.989161181012726,0
1759,66.92380011767516,16.08683631923177,0
4355,-67.32128729621598,-40.14389715862485,0
1052,145.1569465821473,30.205330564282132,0
1881,148.88369670254298,12.684147117057503,0
3011,138.68836709372152,-14.363724765028717,0
3541,-86.26943301841204,-27.062488608397803,0
4222,-160.49948322352998,-46.61868636363425,0
3953,-74.69790404935216,-31.122119186355377,0
1116,-126.64694970729693,39.175072509597825,0
4158,140.14292129723307,-45.83348322879075,0
2962,102.78193801829595,-18.96995536066771,0
