ID,RA,dec,roll,dist
2934,-91.47898114445506,14.18442770482965,0.07604125421668516,0.029327920191608396
3622,166.39785672130373,29.105853847884575,0.10415428521422994,0.026897381631315376
5017,11.553666732257389,71.72626798643908,0.21729076595854765,0.009920389101383119
383,-96.90157671307996,-54.38880857153959,0.1068092519413331,0.0507349010333855
22,72.696726976727,-82.10791329980077,-0.0992742595170482,0.03998402159316551
1279,-166.9380552585159,-23.348409400043284,-0.2867660713572688,0.009578304888151364
1270,-178.50788889933062,-33.007231627731564,69.10249310878238,0.05873874127460194
2447,165.31922624523108,-3.536900348800103,0.14325686446994096,0.01953656023155134
1154,90.98028572631495,-32.2132393667104,0.053661108778370534,0.026669579038642425
218,-19.79187507020978,-69.07834381358377,-4.000671741396847,0.004031819013722585
672,-101.34458242684197,-42.728790628839214,-0.04886683558986426,0.020641424703063585
5099,160.20942806784424,81.65104407760955,0.2625800591092764,0.02198346961128974
5042,68.92933590101569,77.42385395314106,0.3187318012045125,0.025744360746174574
5018,13.23652986059356,71.93090451469516,0.6038606618629376,0.009791591984371984
3397,-38.755584355713104,22.138243590172188,-0.10600208020351728,0.026341432973035452
4242,35.72248447071673,44.998812237230005,0.7756396206544692,0.0004435782939080871
3425,2.1102205859521987,23.339020546619082,-0.37742888150451526,0.017703342316493245
992,-98.36478018089248,-34.353512304431014,62.299190526841656,0.004147562301645405
4930,118.36720890708125,69.31604295509564,-1.1857446138864964,0.03414036267739926
2490,-147.7461196259166,2.0684395839842264,0.21630645004439292,0.011209413973225191
881,163.512280933069,-41.32338734306834,0.3743347460428579,0.02049989240486072
4189,-7.230206197655402,40.31354168254914,-0.39026797607653496,0.000801134276537074
3268,-127.11980207360229,21.8150526763653,-0.010570889196657786,0.057852721615675944
369,-115.97977965997161,-49.955411458648,99.61031301679186,0.0035140934285666312
2067,142.1770027584478,-11.906436698546932,-0.004784181054746114,0.05367765678648259
5075,-38.58252030828592,80.58286096652809,0.2420587016790567,0.007112615424997349
2208,-82.59436159270629,-4.882876449051184,0.229252501304091,0.037499651441867274
1668,152.82982846938341,-28.34990609282534,-0.14473781509516248,0.02984741522809564
4391,168.0331505008408,41.38552158321256,-0.10098201782286746,0.01171312410516827
4348,107.74287645164219,45.29170384582647,-0.2009681976470401,0.007038114174378618
3824,-2.41347598611487,33.6379903344094,0.08592391550836362,0.047672751902624294
755,31.46316163073482,-44.082129240212154,-0.054090952697814394,0.04676208706822636
820,120.73297605253089,-48.074081214996504,-0.001068610860942999,0.033142918361203456
336,-157.3567465651159,-58.966835484013274,0.36548575786214094,0.015880695175770478
4143,-45.95040241162323,48.383755851011145,0.26184426055254656,0.021759512310228192
2317,36.8103438708613,-1.0410034010184488,-0.08634771435658713,0.0538794384495452
1316,-136.20530230186282,-20.492957375177372,1.7562947388807792,0.01259511686093971
2034,116.57542323081574,-11.68297370398304,-0.17548451613274163,0.023558923721434078
1143,78.96979227399345,-37.337324550932735,0.007425180175123371,0.012514091727856965
1557,76.03076659698816,-22.135302480747676,0.17496158517658994,0.023563860015513017
5015,7.244688487133005,72.73414338869166,0.47606511555294495,0.015105992513177832
193,-60.65441841465885,-60.456571611389066,0.005120286769600338,0.022479194253381896
3189,139.85884358974795,17.060847646429348,-0.22454906825731935,0.026858310887461028
853,140.04342933852018,-49.16270852120482,0.045991152651637675,0.00734308968177009
4534,-23.636153381705242,57.39453877564731,-0.20153646439216474,0.019188964232595553
4724,-131.28187933205962,68.5560474773863,171.65794522466717,0.02762690039815634
416,-51.11755811555557,-52.8738560991303,0.29817748374251785,0.01242764931137794
420,-41.87292309069922,-54.21772573875048,-0.06607009993809355,0.03136307934770724
1231,132.95948962273056,-33.234460627484424,0.20150519518521837,0.029421878985122548
1873,-43.75079384556675,-10.861458459688903,-0.0286223169728284,0.0447920382079256
3972,132.5920913400169,40.010227150016085,-0.2914605981973113,0.02689122781582633
280,121.99217426886267,-62.60700451816136,154.8715968578627,0.023955388180550704
402,-70.32893746021739,-55.36197119427393,0.04708100207364834,0.035560000200055605
3786,-52.07362370193548,38.691628588806076,0.06008166429614817,0.03336794431215484
3981,142.29426865693603,34.17405063974541,-0.03484458338833049,0.0487776418632849
4176,-23.519603421383596,49.16068148960904,-0.03432566311471235,0.03366132783443411
4537,-21.60384439099001,57.30648409207063,0.23705687128512123,0.01924189215296707
2508,-133.98862940051768,6.288226613111161,-0.07300936687899326,0.028321092309655203
2108,-154.32667762026543,-8.892093977446597,-0.10262140247908369,0.04066030581832611
3447,33.013526808290685,29.064594703453263,0.026952734785498634,0.03635357180660052
1771,-109.59289870419376,-11.03879136949011,0.05871354858186504,0.011952700795593067
4904,70.37632341479693,67.03047355235951,-0.2284036587876187,0.022437327738059655
2251,-50.9768769356893,-3.5060406482170907,-0.10972683204482227,0.019554982646385857
4625,63.18213529667273,53.69563042188649,-0.5950729374453485,0.009212560383151793
3131,95.07548204951503,12.035772258003785,0.8020590072414779,0.041109344643928056
4065,-89.20452100167928,45.09148071946418,0.021043231855519453,0.02631876980510368
3756,-64.7874840583386,35.80138126056953,-89.44245900586954,0.0034474009305115157
1780,-105.97401404865786,-14.46259004497239,-0.0564778033921419,0.015736685712688773
3973,134.55062388043572,32.47019261957935,0.026262083955846723,0.018842371750547853
2143,-119.8880319941323,-5.840337799959597,0.19729463519889132,0.00991991889559936
1538,55.14520183356965,-26.445808967207167,-0.1732585008724935,0.027194069173594963
2340,65.41946203145812,-7.049859571870977,-0.09638470529315293,0.044222410520384545
2039,118.86476149490508,-16.643790499502693,-0.42275042130969,0.007810260937589687
2290,-4.186684489794351,-6.799531843584925,0.011723922215760425,0.030314419314364467
3851,30.921950302944666,36.13060718041435,0.04614502002961957,0.045821279044744395
2604,-85.68162815440532,7.811700586721855,0.018761542531180057,0.02750106637102034
3900,72.2453993740053,33.72406686152468,-147.85125054547862,0.030957233927629436
170,-121.81088517226102,-60.95320272036562,-0.1764718735350256,0.03425191391809931
739,3.387481852456601,-40.93106352437926,0.05237426633512774,0.04131533976210698
2531,-114.23466130151681,3.8735215591142134,-8.024903068303486,0.04018993413222957
3091,51.95018411558244,16.447294176007706,-0.4412789497454667,0.01012065322993167
137,-170.26319721703788,-65.865116001385,-0.00598275596616141,0.02906399165192754
2181,-97.85901072714564,-3.24553398841024,0.4115471618426443,0.015731692694181183
709,-47.86828257428907,-43.90717865124919,0.0877339540274136,0.036603206061067754
1149,80.62187301614215,-31.947054332301473,2.5899321813128102,0.022370171470747855
1563,81.15291144301523,-20.108309160345954,-0.020094191198074724,0.030478030986820046
4684,160.63203113497042,53.77163208252748,-0.06666335940468218,0.03878304782658837
3382,-54.28456239389943,23.89371333242129,0.14974432257982062,0.01549167110595811
3743,-69.30119756178718,31.699665487937416,6.989130904664986,0.006896350471936491
1241,139.7990071775617,-32.3844297716687,-0.04923702828163572,0.02591196071337712
1100,34.423729261793845,-39.01694644956516,-0.04347770005471046,0.04275410103660237
4565,5.003545428493714,57.41130097287412,0.10878806258334468,0.02208076472318436
4923,102.92317569467296,67.3085782305255,-0.3025183042461079,0.02866976770387025
3770,-60.063488302028034,37.15655591861966,0.06136467498809836,0.03392928824707638
3105,61.32050538582271,12.229723861892493,-66.47862334094008,0.026885518622043535
2443,159.6124877619742,-1.9765174120684532,-140.94383882541936,0.01960977206685041
1160,92.840044580492,-38.74677009023067,0.12196447894820868,0.039829931906731134
4030,-148.4160963758343,43.50637451226371,79.28788498354683,0.03153789413684591
2443,159.6125964350966,-1.9765476919900584,-140.94106546588486,0.019607342957234947
3777,-56.92101850834892,36.3978606030399,15.250285632565056,0.00023446424038686618
4992,-50.285858320149075,70.21481403712909,-0.02476925781247733,0.01822792162971341
4198,0.24863105971534352,42.16629012690564,0.1830280187233064,0.027212856912064435
1376,-103.75083941265567,-24.18885666866838,0.07715521683952428,0.04123991810509753
4273,49.80155145819564,44.51841854269909,-0.06904095719044857,0.030711818543510662
4999,-38.373077430744566,71.39390136834325,0.17668792365267044,0.02645043674262987
2258,-42.07032427459027,-2.520698876543741,-0.1650458635839542,0.060423216608426915
1056,-24.693644177718383,-33.964819041321874,0.9072711481059962,0.00356863099207338
341,-153.9698051167097,-51.504693632906836,-174.08190786612045,0.020551160591476124
4097,-63.10907324533231,46.20307172655815,-9.188855179711027,0.006459094467746766
1782,-103.88698142715062,-18.57017109204871,-0.11507571839840465,0.030975916737070678
3058,16.307539951348613,10.479714742461914,-0.051503716760836614,0.030710775388923046
3126,85.93260657462079,15.715941113849976,42.80078211761324,0.05349398134143437
136,-171.62816701345534,-60.03930684135785,-0.19237165985778343,0.014513062847241496
1926,26.759861473966364,-16.034133138169043,0.031082837591910155,0.030516178123574458
149,-155.38864685887106,-67.78419548869037,-0.17236620224158208,0.024721389974519635
43,-150.0386111128475,-77.02818399533577,0.02258476464280763,0.02027343633434308
4319,86.99782832953437,40.768451154037976,-0.3557438220933883,0.012592463867191405
2462,176.71222053929324,-0.7863837931210729,-0.162522768780595,0.02873088287928483
2915,-102.7229476237121,11.913363115007812,1.5111237785197447,0.002699241134499149
4280,56.57032234120774,48.771568034115525,0.0539694943996351,0.03814102620460407
4574,12.01367695150997,52.5248323429434,0.11348511951606521,0.032213848435775
3752,-65.51057468000566,38.08237428450242,-127.1048478768403,0.0033651596656740115
3777,-57.02973030352167,36.17001515700754,-124.67322201779966,0.0003744267040966562
343,-148.73027401146388,-58.18101803000638,0.05091885607554144,0.05565111700216016
3057,12.914749755378145,11.389688558750223,-0.06438840853528759,0.036824836358412376
4606,37.042432651729904,54.04807883745188,44.73640642891804,0.040435571463987754
3907,75.42788159831173,37.50961362639795,115.23557602942451,0.03801973983272403
2924,-99.44995416533834,17.033907190557837,-0.00982110796979468,0.030801534536681077
1387,-95.84858907083417,-25.85619820064631,0.06927898851921085,0.02079199100029213
1626,119.74333002874066,-27.60590347945572,0.030142688114334123,0.03875840982067637
2702,16.47460809252492,8.726792200353845,-0.11305925248021248,0.030714348440416702
3601,140.68127454968686,22.055820670290167,143.611019875403,0.01220251053127602
4260,45.602239656772404,48.99116998828621,57.99760779553912,0.014122283753106705
4484,-52.345451005804556,53.04901705530722,0.3993371831828034,0.011927016371443907
167,-124.6068404896716,-63.1784891714793,-0.34184711731981937,0.007039089894195924
2670,-38.35627765252817,2.560119984441681,0.17944042534972593,0.010007374254556693
3626,170.0741099255786,20.382960449125743,-0.1393684770594064,0.0157661066062425
9,-119.6998876488803,-80.55413210832968,0.015726599271010683,0.012152841182355401
4065,-89.20456056252763,45.09152503568883,0.024698866587983478,0.02631397017339947
1757,-113.4982290925139,-12.929930956346093,-0.3668766482677188,0.013900904287106955
2461,175.94813682793108,-3.1986206357842013,0.2921395581511177,0.026128025632323977
548,141.4000260437588,-52.444707654212856,-42.32160124938959,0.02943207083470358
4424,-116.11361820761226,59.43268846624813,0.23344451921605336,0.03855794300873395
2173,-100.1755978627318,-8.78600273721822,169.58496405175438,0.03911648789198849
1457,-43.55182522928494,-26.82856872610148,-0.06256930408626019,0.03479961333805998
2786,112.00034627616148,2.9017328991629174,0.0647160890404805,0.03723643648246264
4060,-96.34114670108511,47.349125093199746,0.018189425381233658,0.018061416159007394
2357,80.96662723410908,-7.626180749851836,-0.054577298213446715,0.024237762548605647
4558,-1.0913323183520238,56.051662690257565,0.1946045342422598,0.01858646017564756
556,151.87411584786418,-57.420280426241064,12.147648601015835,0.021002293166459813
1688,-178.6439402084382,-17.695511911515208,125.07962000656833,0.041770125640894024
3318,-82.56948702555782,23.39587340922547,0.042866356054367824,0.015233015707012304
1799,-93.91302741442576,-14.46285524153688,0.6846930450391115,0.010550781124528598
2409,120.409996917408,-7.1246797233078425,-0.0017635952587103266,0.040934514813781395
1564,82.16486782915383,-26.133906246845616,0.04937359703637433,0.040379897084045456
4796,-26.885307235764284,69.80144661472511,-0.034697546529994114,0.041259358178322623
5095,137.18669446878883,82.33171997276268,-66.76395135582854,0.0050627860286490385
2271,-22.46734589945175,-9.55238826786912,-0.32685710347238295,0.014905300097626408
3389,-48.02520856667378,29.2856960797279,-0.05018383854502349,0.014780299377133882
2110,-152.2676929801997,-2.93581981306896,0.17050944839899204,0.02401502699147716
2693,4.012388781774287,0.5244847720719552,0.10565115854769823,0.005953176663814075
2336,61.5059143146593,-8.659994584227983,0.1937047663040102,0.023860560320622205
2698,9.155899427412024,7.735152369237341,0.005956578799524357,0.03466283366306749
5068,-109.20407559492436,80.7188001712065,17.726188025139567,0.023763287579282213
266,99.26595343457898,-62.46983129443338,-0.1984395971155643,0.007581764113367324
1865,-50.5635289588849,-19.12335047695048,119.39846221011098,0.04727459580950696
2101,-168.49194127283633,-7.306798310059291,-0.06628460642091359,0.040163241794758935
3774,-59.0690485045739,33.418246760966504,-0.31485823438173494,0.016433201195987013
4133,-49.85018095067758,47.932669260041024,0.18274308348171048,0.014029075718208255
2298,4.21008010261215,-3.3402570029418093,-125.4619778892551,0.06586792131521646
2728,48.95816419367509,0.29522173615120595,-0.028026663756892098,0.018643166299554335
3605,151.10651536842892,28.782909794424455,-38.157411267643866,0.03195906434452597
185,-87.2282547979343,-60.005405491872764,0.2751221921169416,0.017906361343397174
2452,167.29266487918562,-8.439140772077453,0.06366151696260788,0.009607278714172414
4250,38.56675046397412,45.94717636992647,-162.19257414366012,0.0006136590978326154
2092,175.1936982617084,-10.039544353569438,-0.027264008675052968,0.04127135669034636
1371,-106.31625614933131,-23.86497490667518,0.29859843634977884,0.019186997981990007
378,-106.98019830016436,-52.777605096972046,-0.07852787614936653,0.015749235782255466
3569,109.39641745729479,22.512700266792308,-0.1975165806656541,0.025548797348726695
96,90.89249996612659,-79.9902243984199,-0.31397820107123214,0.030406169427622042
2833,163.13512049751606,5.262968234666295,-0.000621133402149757,0.0466117187702702
249,61.52816222518772,-67.93199219197354,-0.10457660761102214,0.03360389004698181
2570,-96.76168668490223,5.491317693083296,-176.39887526927401,0.00015180593652135648
1875,-37.698637123613935,-11.509148216371528,-0.27357708447592455,0.027625057177147524
