0.47478673,1.55384598,2.1
-3.00476247,1.22284051,3.9
-2.39621742,1.2978248,2.2
-2.26548485,1.25684539,3.1
-1.47498655,1.26905872,3.7
-1.09802567,1.2241863,4.0
-0.66312868,1.22768326,3.3
-0.09915411,1.35006905,3.4
0.23418858,1.05499035,2.8
0.48333826,1.10697455,3.4
2.20839645,1.06268522,3.5
2.4766633,1.10447882,3.8
2.88267088,1.08247647,2.0
-2.60476115,1.12773272,3.6
-1.99269505,1.07559357,2.9
-1.79491507,1.14800966,3.2
-1.25425003,1.17938215,3.2
-0.85401228,1.07589299,3.6
-0.7095359,1.08861877,2.6
-0.31462438,1.15082066,3.7
0.02834233,1.02754694,2.4
0.14910443,0.93588152,3.7
0.16430189,0.98198332,2.5
0.20097795,1.00445226,3.6
0.3600831,1.04678236,2.8
0.72881569,0.97196625,4.0
0.79045925,0.93047522,3.1
1.55076272,0.94742357,3.9
2.48502081,0.90593826,3.3
2.5632416,1.03454542,3.9
2.87472099,0.98874415,2.4
3.10323658,0.94200258,2.5
-3.08504515,1.0002528,3.4
-2.91542095,0.98141386,1.7
-2.78416987,0.96317672,2.4
-2.784105,0.96311452,4.0
-2.77845675,0.96426043,4.0
-2.25229351,1.03219819,3.5
-1.70474969,0.91346485,3.0
-1.60281583,0.99274173,3.9
-1.59068027,0.89874048,2.4
-1.23941749,0.92983327,4.0
-1.1848841,0.90098255,3.9
-0.60224759,1.02189343,4.0
-0.48382447,1.01149345,3.6
-0.40444158,1.01506294,4.0
-0.39607643,0.87310076,3.9
0.41412562,0.84431592,3.8
0.52717503,0.73462368,2.3
0.80680434,0.711476,2.9
0.81206941,0.7796299,4.0
0.87589647,0.86716703,1.9
0.95711246,0.83129228,3.1
0.96773279,0.74041046,3.9
1.06910951,0.83044598,4.0
1.30190873,0.76360753,3.5
1.30453764,0.71567124,3.9
1.32210247,0.7185345,3.3
1.36568131,0.80196929,0.2
1.55273065,0.78443188,2.1
2.33784135,0.84193738,3.1
2.35715922,0.82651419,3.7
2.67946969,0.75336914,3.5
2.70245829,0.72870526,3.2
2.90972443,0.78138686,3.1
3.0692364,0.83874784,3.9
-2.68094978,0.86502459,1.9
-2.35592804,0.70837484,3.6
-2.01482946,0.81038352,3.9
-1.66656661,0.80341035,3.8
-1.11957991,0.78553503,3.0
-0.99459456,0.81312892,4.0
-0.95804562,0.69980227,2.3
-0.87386169,0.78715862,1.3
-0.80587537,0.71512854,4.0
-0.77182903,0.76319045,3.9
-0.26348122,0.73403274,3.6
-0.10860892,0.80611823,4.0
0.15990547,0.53385642,3.5
0.23548565,0.66721508,3.9
0.2920122,0.61707929,2.4
0.55222065,0.60653353,3.1
0.79396446,0.67453514,3.7
0.96506513,0.56080081,3.9
1.00785195,0.55391199,2.9
1.02315798,0.69581691,3.0
1.02849527,0.62219291,4.0
1.28165215,0.57750977,2.9
1.55469764,0.64945665,2.7
1.78675698,0.59382195,3.6
1.96965163,0.55850085,1.6
2.42486905,0.64604119,3.8
2.43479722,0.60397395,3.3
2.83843123,0.60187495,3.9
2.94750928,0.5552032,3.9
2.9486572,0.58237061,3.7
-2.90732015,0.67348775,2.9
-2.48851618,0.5338969,3.8
-2.48681514,0.67240807,3.0
-2.29735384,0.58469112,3.5
-1.92248111,0.55313421,3.0
-1.91471497,0.68096348,3.6
-1.83968821,0.54103229,3.9
-1.7745481,0.64340511,3.4
-1.59463584,0.65024025,4.0
-1.41701427,0.67607113,0.1
-1.36034342,0.58125529,3.9
-1.36034291,0.58125549,3.8
-1.32177463,0.56932281,3.3
-1.07150663,0.60998404,4.0
-0.85439916,0.58960689,2.6
-0.73824831,0.52396486,3.4
-0.7295797,0.66027881,3.8
0.02529571,0.50290751,2.1
0.48094294,0.51201241,3.6
0.48813515,0.3589177,2.7
0.5425732,0.405387,2.2
0.72882304,0.47221119,3.7
0.96822541,0.41814123,3.8
0.97234882,0.42259759,4.0
0.97959689,0.41804306,3.0
0.98691316,0.41717083,3.8
1.40991406,0.49859083,1.8
1.46020522,0.36850688,3.0
1.62253865,0.39310322,3.7
1.65777889,0.39341651,3.2
1.74906448,0.43951715,3.2
1.83758641,0.36033025,3.9
1.90737326,0.38530121,3.5
1.93130682,0.48693314,3.9
2.01337235,0.42794736,3.7
2.01698372,0.49128648,1.2
2.54388983,0.41897414,3.1
2.6786992,0.41307066,3.6
2.69312449,0.35072808,2.6
2.69314492,0.35071271,3.8
2.9297595,0.36299295,2.6
-2.43123368,0.47619689,2.7
-2.24377026,0.51098034,3.7
-2.21408512,0.46917723,2.3
-2.17886437,0.46168986,3.9
-1.97192352,0.37694341,2.8
-1.77597759,0.43453259,3.2
-1.63842797,0.48430657,3.5
-1.58903428,0.51054439,3.8
-1.54640404,0.50185871,3.8
-1.4766982,0.37953329,3.9
-1.18375341,0.48613451,3.2
-0.5031758,0.43808108,4.0
-0.34621048,0.52288814,3.1
-0.31596342,0.4247633,3.7
-0.25592563,0.48539764,2.6
0.0465019,0.26015379,2.9
0.38747743,0.26334783,3.7
1.03806207,0.21555849,4.0
1.1211305,0.27067448,3.9
1.13467084,0.30415664,3.9
1.15930478,0.33285543,3.6
1.1593991,0.2766839,4.0
1.15978729,0.27509201,3.6
1.19139783,0.28641585,1.1
1.7227415,0.28699709,1.9
1.75616237,0.22604103,3.4
1.89900535,0.29028762,3.6
2.5241103,0.17664012,3.8
2.63810393,0.29683285,3.6
2.64291187,0.2131461,1.3
2.93048534,0.27407186,3.4
2.97281423,0.18858069,4.0
3.0827318,0.25920951,2.2
-2.8811597,0.19595636,3.0
-2.65157924,0.32546197,2.8
-2.55961625,0.3393257,0.2
-2.44887583,0.24333031,3.9
-2.16474132,0.271871,3.7
-2.11996016,0.276173,3.9
-2.00838404,0.33631195,3.8
-1.77863973,0.252129,3.5
-1.69030076,0.21982383,2.1
-1.29542351,0.24064144,3.0
-1.11752653,0.18308688,2.8
-1.11196169,0.32130876,3.8
-1.06232823,0.33781076,3.7
-0.91270538,0.19429311,4.0
-0.89359359,0.25167798,3.7
-0.88438203,0.27461932,3.9
-0.3535749,0.18447835,3.6
-0.25190475,0.26068,2.6
0.68467704,0.00198774,4.0
0.70121491,0.05281584,3.6
0.78392512,0.06797645,2.8
0.88190913,0.15453557,3.8
0.89210534,0.16684945,3.8
1.04934896,0.10213798,3.9
1.25281116,0.12000234,3.3
1.25899479,0.09636322,3.8
1.27253855,0.04119578,3.9
1.40694104,0.110061,1.7
1.45028957,0.17282808,3.7
1.53791208,0.12914428,0.6
1.93923221,0.14646168,3.1
1.99266547,0.09345661,0.5
2.15462947,0.16303184,3.8
2.28694529,0.1152519,3.5
2.3245671,0.1071111,3.3
2.40752303,0.04409201,3.8
2.74967621,0.16693211,3.9
3.08962454,0.03571918,3.8
-2.90997392,0.06403225,3.7
-2.42723789,0.0366954,3.8
-2.17379659,0.11487141,2.8
-2.14535558,0.08075469,3.8
-1.97052464,0.03651161,3.9
-1.8531063,0.16495693,3.4
-1.65369648,0.08005166,2.9
-1.63457217,0.04755188,3.7
-1.57891588,0.05117989,4.0
-1.54907745,0.16677077,3.7
-1.20874253,0.05259734,3.4
-1.09806007,0.1524531,0.9
-1.0911562,0.01528729,4.0
-1.07836737,0.1096156,3.9
-0.60331988,0.1683355,2.5
-0.490103,0.10386711,3.7
-0.19821624,0.05251332,3.9
-0.01421766,0.11495616,4.0
0.07365173,-0.15884164,3.8
0.35570996,-0.14732111,3.8
0.5969786,-0.05591545,2.0
0.75914202,-0.15875655,4.0
0.91879623,-0.16801102,3.8
0.96364247,-0.17333568,3.7
1.33251271,-0.08987738,2.9
1.36193787,-0.14412856,0.3
1.37521772,-0.12037463,3.7
1.40482105,-0.04261309,3.4
1.43749805,-0.00583914,2.5
1.45292305,-0.10369321,2.9
1.45593011,-0.02150779,1.8
1.46709818,-0.04585605,3.8
1.47582446,-0.03433926,2.0
1.50702004,-0.16905186,2.2
2.19545825,-0.06531148,4.0
2.46584415,-0.14732261,2.2
-3.06590637,-0.00679054,4.0
-2.97088112,-0.02051528,2.9
-2.73954485,-0.00595114,3.4
-2.44162231,-0.09497946,4.0
-2.29374573,-0.1605651,2.7
-2.15108586,-0.05722232,3.6
-2.04324786,-0.06225691,3.0
-2.02601106,-0.07979825,3.3
-1.58706191,-0.17050461,3.5
-1.48911019,-0.05084823,3.4
-1.29331166,-0.08655253,3.5
-1.00912799,-0.01694938,3.4
-0.85097759,-0.16894889,3.8
-0.65917813,-0.1010918,3.1
-0.50956735,-0.00983488,3.2
-0.4403742,-0.02862229,4.0
-0.30540534,-0.1369412,3.8
0.17924612,-0.3187106,2.2
0.28830076,-0.18233149,3.6
0.44394341,-0.28274576,3.6
0.47556202,-0.18467959,3.9
1.02841142,-0.23822857,3.2
1.20379104,-0.25133517,4.0
1.35561272,-0.28384857,3.3
1.44217968,-0.3116585,2.7
1.5039863,-0.25899324,3.7
1.54516574,-0.24740852,3.8
1.66022911,-0.3129338,2.0
1.75818019,-0.29053124,-1.6
2.65355096,-0.21129417,3.8
2.82374865,-0.27805737,3.3
2.95326385,-0.25320679,3.8
-3.08386276,-0.30132062,2.8
-3.02259174,-0.28339367,3.1
-2.78137843,-0.19025718,1.2
-2.40808552,-0.27637575,2.9
-2.21340662,-0.25524049,4.0
-2.0833772,-0.34330845,2.9
-1.94428682,-0.18269142,2.7
-1.79983726,-0.27340045,2.6
-1.68109575,-0.26823679,3.6
-1.22708274,-0.3131638,4.0
-0.9805203,-0.22167858,3.8
-0.96777052,-0.26076465,3.3
-0.62254643,-0.29477181,3.8
-0.59217624,-0.28545064,3.0
-0.29671309,-0.28077461,3.5
0.82879505,-0.50934244,4.0
0.86084519,-0.382904,4.0
1.32358229,-0.39159788,3.3
1.42288622,-0.36299406,3.0
1.49390389,-0.39206058,3.8
1.52354104,-0.3644598,3.9
1.81802128,-0.5044498,1.6
1.8314017,-0.48628422,3.7
1.83667848,-0.41467307,3.1
1.86033452,-0.45924151,2.0
1.8883656,-0.46573631,3.8
1.92909585,-0.50971391,2.4
2.03850247,-0.43167432,3.5
2.11801675,-0.42165361,2.9
-3.10865545,-0.38993623,3.2
-3.00303227,-0.40352788,2.8
-2.80911703,-0.39982526,3.3
