1348,958
-950,839
1561,833
-1168,785
998,642
16,600
-578,491
1091,477
409,433
-1369,343
-1445,-116
-951,-167
-1080,-227
-813,-268
1254,-270
462,-276
1470,-413
292,-449
935,-467
-1059,-586
-768,-663
1469,-716
-1420,-756
1111,-767
704,-805
-562,-826
1052,-872
0,-889
-1243,-907
118,-912
-834,-964
-989,-1003
22,-1049
-1260,-1060
-1613,-1067
-1217,-1080
683,-1082
67,-1104
-237,-1159
-599,-1172
