-1244,1202
554,1049
717,951
-1136,909
144,578
-280,531
1225,380
1483,361
-1240,265
-744,144
-1403,111
1631,97
1044,52
538,-14
1344,-123
1344,-244
475,-248
1009,-355
-1361,-373
1126,-608
-747,-612
-577,-633
-830,-728
550,-737
1337,-739
437,-775
-1203,-810
534,-904
600,-929
-343,-954
1230,-957
-84,-996
-635,-1030
363,-1126
654,-1231
