0.023727303523035263,0.047912833694083896,0.02503794037940373,0.047308689574314514
0.023067066578773884,0.04477234336609355,0.022167156394199115,0.04470971174096171
0.02393525803093424,0.0426758987963255,0.026018331350386645,0.04483508869179625
0.024572735191637385,0.04481891620284501,0.024566855400697054,0.04030718537414988
1.9345756522972208,0.04175637080942304,0.025500283607487392,0.04205477008456706
0.31760569105691067,0.05751661424513014,0.7663521976626021,0.041298760484306925
0.03567129961740806,0.04116477272727261,0.0376340626494499,0.04511045327221798
0.04043564895470399,0.04264294410946206,0.04028418989547016,0.04405598475185516
0.041924667405764726,0.04393307260920889,0.0427470066518845,0.04674276859504157
0.044003112057063774,0.04698059605488881,0.042666463414634086,0.05138706812055889
0.04377362169715451,0.050363492627164844,0.048283619156504164,0.050135923971861424
0.04984502032520329,0.05097360321969687,0.048869474085365634,0.050757237554112475
1.8151429297328683,0.0546539695423622,1.815001161440186,0.05613810296846007
0.04952151567944232,0.0504704545454547,0.04587168989547048,0.05237126623376628
0.04491212338593978,0.053133116883116394,0.04537123385939769,0.053338903743315555
0.05687870797626918,0.05721009564759532,0.05590145023071882,0.05604631010881019
0.056850444957152815,0.04642188048438008,0.05177397824653908,0.049058880308880275
0.05040139100609786,0.04533697747564916,0.05330516387195138,0.04982383827110379
0.04846589882565479,0.049450607263107196,0.04966881210478741,0.052147817460317256
0.049471153846153894,0.053282654845154875,0.04641498592870582,0.051482892107891934
0.047004192073170914,0.06800764339826841,0.051235391260162653,0.06588203463203494
0.03822073170731738,0.04933230519480541,0.03886548780487827,0.05431136363636389
0.03823257678410133,0.0480502044252046,0.04159448961156257,0.05171039261664264
0.03559216697936184,0.045518856143856166,0.0381144465290802,0.048430163586414006
0.03832633242999124,0.05421085858585867,0.03790842366757,0.05440220658970657
0.0384924345076779,0.048347868566618685,0.03826072719060557,0.04811402717652701
0.038924570912375854,0.04865004208754236,0.038842028003613104,0.04750270562770596
0.041456074977416324,0.049285864598364364,0.04208480126467939,0.05060816498316509
0.03991419860627199,0.0569058731447129,0.043546493902439,0.05474054962894224
0.038166553748870395,0.05543432840307871,0.038999661246612305,0.05210487313612303
0.03746386630532987,0.05129509379509349,0.040225835591689275,0.04991281866281866
0.04165264928511402,0.042341440886699847,0.04277859545836868,0.04629212382445153
0.03915508130081281,0.04914839015151513,0.03662977642276451,0.04938664772727262
0.038855468750000385,0.046284826501623216,0.039662347560975635,0.04301176948051909
0.03760264227642312,0.049868438852813925,0.03522679539295389,0.053763189935064994
0.03590896199659718,0.05087547191180914,0.03658394781622204,0.05241373452129273
0.03578554600886885,0.047224902228453804,0.03477605321507746,0.04957839248819371
0.030771205962059667,0.04787003968253978,0.03221016260162554,0.04830952380952381
0.028966144986450032,0.043680284992785,0.02818592140921401,0.04740476190476181
0.02687957317073177,0.04194293478260883,0.029490986214210004,0.04409944064088088
0.030662104307213233,0.041163995578889445,0.029244032174364106,0.04079467739707087
0.029871951219512423,0.03764249639249648,0.029911314363143482,0.038736435786435944
0.031015108401083985,0.03720836038961032,0.03477113821138171,0.03702209595959595
0.035535268847006744,0.03803516086186575,0.036611973392460945,0.037570100354191296
0.039768510452961835,0.034866554576376094,0.04101422764227643,0.03881077999381596
0.04766455792682945,0.035848924512987115,0.048704268292682824,0.03625608766233779
0.045392476685796594,0.032841135886172365,0.044373852223816374,0.0328743076776163
0.05002956393200269,0.03355915363046059,0.052922487065779684,0.03688518053915792
0.055491361788617896,0.035497564935064826,0.053800813008130104,0.03579843073593072
0.060435975609756235,0.04033311408419195,0.06206518082422217,0.04050885859829808
